date,time,temp ,spcond (ms/cm),ph,Ox,do_persent,turbidity ,chlorophyll ,phycocyanin ,sysbattery
10/16/2017,23:15:00,17.97,2.37,7.77,9.18,97.67,2.56,3.1,1.08,11.78
10/16/2017,23:30:00,17.95,2.37,7.76,9.17,97.44,2.48,2.71,1.09,11.72
10/16/2017,23:45:00,17.92,2.37,7.75,9.14,97.09,2.39,3.2,1.12,11.72
10/17/2017,0:00:00,17.91,2.38,7.72,9.01,95.75,2.5,3.61,1.08,11.67
10/17/2017,0:15:00,17.89,2.38,7.73,9.04,95.96,2.35,2.61,1.13,11.74
10/17/2017,0:30:00,17.89,2.38,7.71,9.0,95.55,2.64,3.24,1.08,11.74
10/17/2017,0:45:00,17.88,2.38,7.72,9.0,95.48,2.46,2.45,1.07,11.71
10/17/2017,1:00:00,17.88,2.38,7.71,8.98,95.34,3.93,2.39,1.21,11.69
10/17/2017,1:15:00,17.86,2.39,7.69,8.93,94.77,12.85,2.78,1.3,11.71
10/17/2017,1:30:00,17.81,2.39,7.7,8.96,95.0,4.57,3.07,1.28,11.72
10/17/2017,1:45:00,17.83,2.39,7.68,8.9,94.42,3.58,1.99,1.08,11.72
10/17/2017,2:00:00,17.81,2.39,7.69,8.94,94.73,1.96,3.25,1.03,11.71
10/17/2017,2:15:00,17.78,2.39,7.69,8.92,94.5,1.93,2.93,1.08,11.69
10/17/2017,2:30:00,17.75,2.39,7.7,8.94,94.67,1.95,2.54,1.05,11.71
10/17/2017,2:45:00,17.77,2.39,7.68,8.92,94.45,2.0,2.73,1.05,11.69
10/17/2017,3:00:00,17.75,2.39,7.71,8.98,95.1,3.5,2.94,1.25,11.68
10/17/2017,3:15:00,17.71,2.39,7.7,8.96,94.81,3.5,2.69,1.36,11.65
10/17/2017,3:30:00,17.7,2.39,7.72,9.04,95.57,3.66,2.87,1.5,11.66
10/17/2017,3:45:00,17.68,2.39,7.71,9.01,95.21,3.66,2.54,1.4,11.72
10/17/2017,4:00:00,17.66,2.38,7.73,9.06,95.69,2.57,2.97,1.16,11.69
10/17/2017,4:15:00,17.62,2.38,7.72,8.98,94.79,2.2,2.86,1.16,11.69
10/17/2017,4:30:00,17.6,2.38,7.73,9.07,95.67,2.32,2.25,1.14,11.67
10/17/2017,4:45:00,17.58,2.38,7.73,9.07,95.69,1.98,2.5,1.15,11.72
10/17/2017,5:00:00,17.55,2.37,7.73,9.04,95.35,2.26,2.34,1.04,11.69
10/17/2017,5:15:00,17.52,2.37,7.72,9.02,94.99,2.13,2.84,1.1,11.69
10/17/2017,5:30:00,17.5,2.37,7.73,9.04,95.17,2.15,2.15,1.1,11.69
10/17/2017,5:45:00,17.45,2.36,7.76,9.1,95.72,2.04,3.44,1.11,11.68
10/17/2017,6:00:00,17.44,2.36,7.75,9.11,95.85,2.15,2.53,1.07,11.74
10/17/2017,6:15:00,17.4,2.35,7.77,9.15,96.16,2.16,2.98,1.1,11.68
10/17/2017,6:30:00,17.39,2.35,7.79,9.22,96.91,2.38,2.56,1.2,11.62
10/17/2017,6:45:00,17.39,2.35,7.77,9.18,96.46,2.12,2.66,1.25,11.67
10/17/2017,7:00:00,17.33,2.35,7.77,9.2,96.54,2.26,2.49,1.24,11.7
10/17/2017,7:15:00,17.37,2.36,7.76,9.16,96.17,2.15,3.35,1.17,11.69
10/17/2017,7:30:00,17.33,2.35,7.76,9.15,95.99,2.21,2.53,1.27,11.66
10/17/2017,7:45:00,17.33,2.35,7.76,9.12,95.68,1.99,2.82,1.19,11.73
10/17/2017,8:00:00,17.28,2.36,7.75,9.12,95.57,2.71,2.37,1.12,11.72
10/17/2017,8:15:00,17.27,2.35,7.76,9.15,95.91,2.3,2.85,1.12,11.92
10/17/2017,8:30:00,17.27,2.35,7.77,9.16,95.97,2.19,1.91,1.03,11.98
10/17/2017,8:45:00,17.26,2.35,7.77,9.17,96.03,2.41,2.35,1.09,12.1
10/17/2017,9:00:00,17.25,2.35,7.77,9.16,96.0,2.36,2.15,1.07,12.02
10/17/2017,9:15:00,17.27,2.35,7.8,9.24,96.86,2.33,2.07,0.97,11.97
10/17/2017,9:30:00,17.27,2.35,7.82,9.34,97.83,2.22,2.12,1.09,12.01
10/17/2017,9:45:00,17.27,2.35,7.81,9.29,97.35,1.92,1.99,1.08,12.01
10/17/2017,10:00:00,17.26,2.35,7.81,9.3,97.46,2.07,1.96,1.04,12.08
10/17/2017,10:15:00,17.26,2.34,7.82,9.35,97.92,2.16,1.68,0.98,12.11
10/17/2017,10:30:00,17.29,2.34,7.86,9.44,98.95,1.99,2.3,1.12,12.23
10/17/2017,10:45:00,17.33,2.34,7.87,9.44,99.07,2.5,2.02,1.05,12.15
10/17/2017,11:00:00,17.37,2.34,7.89,9.47,99.42,2.25,2.85,1.0,12.17
10/17/2017,11:15:00,17.45,2.34,7.87,9.46,99.48,2.42,1.95,0.97,12.21
10/17/2017,11:30:00,17.44,2.34,7.83,9.35,98.34,2.17,2.03,0.99,12.19
10/17/2017,11:45:00,17.47,2.34,7.86,9.4,98.87,1.96,1.78,0.98,12.24
10/17/2017,12:00:00,17.46,2.34,7.85,9.37,98.63,2.13,1.98,0.97,12.22
10/17/2017,12:15:00,17.42,2.34,7.87,9.43,99.1,2.2,2.04,1.01,12.24
10/17/2017,12:30:00,17.52,2.34,7.88,9.46,99.7,2.16,1.89,0.97,12.23
10/17/2017,12:45:00,17.54,2.34,7.86,9.39,98.96,2.06,1.95,0.98,12.27
10/17/2017,13:00:00,17.62,2.34,7.91,9.56,100.97,2.16,2.16,0.95,12.24
10/17/2017,13:15:00,17.65,2.34,7.95,9.68,102.22,2.21,1.85,0.99,12.25
10/17/2017,13:30:00,17.95,2.34,8.09,10.03,106.6,1.97,1.9,0.92,12.3
10/17/2017,13:45:00,17.97,2.33,8.1,10.0,106.35,2.17,2.47,0.97,12.28
10/17/2017,14:00:00,18.03,2.33,8.11,10.01,106.56,2.14,1.81,0.91,12.28
10/17/2017,14:15:00,18.11,2.33,8.13,10.05,107.11,2.14,1.97,0.94,12.12
10/17/2017,14:30:00,18.06,2.33,8.17,10.15,108.09,2.18,2.08,1.02,12.27
10/17/2017,14:45:00,17.99,2.33,8.19,10.25,108.98,2.37,2.06,1.04,12.27
10/17/2017,15:00:00,18.0,2.33,8.21,10.29,109.52,2.18,2.4,1.02,12.19
10/17/2017,15:15:00,17.98,2.33,8.29,10.42,110.84,2.32,1.81,1.03,12.22
10/17/2017,15:30:00,17.97,2.32,8.32,10.53,111.91,2.27,2.3,1.08,12.36
10/17/2017,15:45:00,17.93,2.32,8.35,10.59,112.53,2.38,2.87,1.11,12.39
10/17/2017,16:00:00,17.88,2.32,8.32,10.55,111.98,2.43,2.28,1.13,12.41
10/17/2017,16:15:00,17.81,2.32,8.32,10.54,111.69,2.23,2.38,1.1,12.26
10/17/2017,16:30:00,17.77,2.32,8.31,10.56,111.81,2.59,2.63,1.12,12.19
10/17/2017,16:45:00,17.75,2.32,8.3,10.57,111.88,2.63,2.42,1.16,12.28
10/17/2017,17:00:00,17.71,2.32,8.32,10.58,111.86,2.41,2.62,1.15,12.21
10/17/2017,17:15:00,17.72,2.32,8.34,10.62,112.29,2.59,2.57,1.14,12.16
10/17/2017,17:30:00,17.65,2.32,8.29,10.52,111.09,2.38,1.82,1.18,12.03
10/17/2017,17:45:00,17.62,2.32,8.3,10.54,111.29,2.45,2.93,1.15,11.92
10/17/2017,18:00:00,17.56,2.32,8.23,10.38,109.39,2.3,4.74,1.21,11.92
10/17/2017,18:15:00,17.5,2.32,8.23,10.39,109.43,2.48,4.27,1.27,11.9
10/17/2017,18:30:00,17.47,2.32,8.23,10.39,109.31,2.49,3.59,1.29,11.88
10/17/2017,18:45:00,17.42,2.32,8.21,10.35,108.86,2.42,2.87,1.21,11.89
10/17/2017,19:00:00,17.38,2.32,8.2,10.28,108.02,2.59,3.73,1.23,11.88
10/17/2017,19:15:00,17.37,2.33,8.2,10.33,108.51,2.5,4.51,1.28,11.88
10/17/2017,19:30:00,17.34,2.33,8.17,10.29,108.02,2.51,3.38,1.13,11.85
10/17/2017,19:45:00,17.3,2.33,8.14,10.22,107.12,2.63,2.91,1.15,11.83
10/17/2017,20:00:00,17.27,2.33,8.15,10.24,107.27,2.48,2.74,1.15,11.85
10/17/2017,20:15:00,17.25,2.33,8.14,10.23,107.17,2.58,3.16,1.16,11.84
10/17/2017,20:30:00,17.22,2.33,8.12,10.17,106.44,2.45,2.74,1.16,11.81
10/17/2017,20:45:00,17.21,2.33,8.14,10.19,106.69,2.46,2.87,1.17,11.86
10/17/2017,21:00:00,17.18,2.33,8.12,10.18,106.46,2.48,2.67,1.17,11.84
10/17/2017,21:15:00,17.16,2.33,8.12,10.17,106.31,2.53,2.88,1.17,11.82
10/17/2017,21:30:00,17.16,2.33,8.11,10.16,106.22,2.47,2.88,1.17,11.82
10/17/2017,21:45:00,17.14,2.33,8.1,10.14,105.97,2.38,2.29,1.17,11.91
10/17/2017,22:00:00,17.11,2.34,8.08,10.11,105.6,2.27,2.48,1.19,11.88
10/17/2017,22:15:00,17.09,2.34,8.07,10.12,105.62,2.28,2.44,1.2,11.84
10/17/2017,22:30:00,17.09,2.34,8.07,10.11,105.6,2.51,4.09,1.17,11.8
10/17/2017,22:45:00,17.1,2.35,8.06,10.11,105.54,2.4,3.68,1.23,11.82
10/17/2017,23:00:00,17.09,2.35,8.05,10.1,105.41,2.4,3.04,1.25,11.82
10/17/2017,23:15:00,17.06,2.35,8.04,10.06,105.02,2.86,3.16,1.22,11.81
10/17/2017,23:30:00,17.05,2.35,8.04,10.1,105.36,2.36,3.09,1.17,11.8
10/17/2017,23:45:00,17.04,2.35,8.04,10.08,105.11,2.53,2.61,1.17,11.84
10/18/2017,0:00:00,17.01,2.35,8.03,10.06,104.86,2.43,3.66,1.17,11.83
10/18/2017,0:15:00,16.99,2.35,8.02,10.03,104.48,2.39,2.77,1.18,11.83
10/18/2017,0:30:00,16.88,2.35,8.03,9.99,103.82,2.23,3.34,1.16,11.8
10/18/2017,0:45:00,16.89,2.35,8.03,9.99,103.87,2.39,3.01,1.24,11.79
10/18/2017,1:00:00,16.88,2.35,8.02,9.92,103.17,2.53,4.45,1.23,11.8
10/18/2017,1:15:00,16.89,2.36,8.01,9.94,103.34,2.3,2.12,1.15,11.8
10/18/2017,1:30:00,16.88,2.36,8.0,9.9,102.95,2.34,3.05,1.21,11.77
10/18/2017,1:45:00,16.83,2.35,8.0,9.9,102.84,2.51,3.29,1.16,11.78
10/18/2017,2:00:00,16.77,2.35,8.0,9.91,102.84,2.39,2.88,1.2,11.81
10/18/2017,2:15:00,16.78,2.36,7.99,9.89,102.64,2.46,2.7,1.2,11.8
10/18/2017,2:30:00,16.77,2.36,7.99,9.91,102.76,2.5,2.56,1.17,11.8
10/18/2017,2:45:00,16.75,2.35,8.0,9.91,102.8,2.46,2.92,1.2,11.8
10/18/2017,3:00:00,16.72,2.36,7.99,9.91,102.67,2.36,2.79,1.17,11.75
10/18/2017,3:15:00,16.71,2.36,7.99,9.9,102.51,2.51,3.29,1.18,11.74
10/18/2017,3:30:00,16.7,2.35,7.99,9.89,102.47,2.46,2.92,1.17,11.74
10/18/2017,3:45:00,16.65,2.35,7.98,9.88,102.26,2.46,2.71,1.19,11.77
10/18/2017,4:00:00,16.68,2.36,7.98,9.88,102.27,2.45,2.88,1.17,11.77
10/18/2017,4:15:00,16.6,2.36,7.97,9.88,102.09,2.32,2.45,1.18,11.75
10/18/2017,4:30:00,16.62,2.36,7.97,9.87,102.11,2.39,3.4,1.21,11.74
10/18/2017,4:45:00,16.63,2.36,7.96,9.86,102.0,2.54,2.3,1.17,11.75
10/18/2017,5:00:00,16.64,2.36,7.96,9.84,101.76,2.47,2.72,1.21,11.73
10/18/2017,5:15:00,16.64,2.37,7.95,9.83,101.65,2.36,3.39,1.15,11.74
10/18/2017,5:30:00,16.63,2.37,7.93,9.81,101.49,2.36,3.44,1.18,11.74
10/18/2017,5:45:00,16.57,2.37,7.93,9.79,101.16,2.22,2.52,1.21,11.74
10/18/2017,6:00:00,16.59,2.38,7.93,9.8,101.31,2.17,2.44,1.16,11.72
10/18/2017,6:15:00,16.61,2.38,7.93,9.79,101.2,2.49,3.09,1.2,11.75
10/18/2017,6:30:00,16.57,2.39,7.93,9.83,101.55,2.22,2.74,1.24,11.72
10/18/2017,6:45:00,16.57,2.39,7.94,9.82,101.43,2.35,2.73,1.18,11.78
10/18/2017,7:00:00,16.51,2.39,7.93,9.82,101.34,2.39,3.01,1.18,11.71
10/18/2017,7:15:00,16.49,2.38,7.94,9.84,101.43,2.4,2.85,1.22,11.73
10/18/2017,7:30:00,16.52,2.38,7.94,9.83,101.48,2.43,2.54,1.2,11.68
10/18/2017,7:45:00,16.48,2.38,7.94,9.83,101.39,2.48,2.24,1.22,11.71
10/18/2017,8:00:00,16.49,2.39,7.93,9.83,101.33,2.42,2.93,1.21,11.74
10/18/2017,8:15:00,16.49,2.39,7.94,9.85,101.59,2.35,2.94,1.2,12.17
10/18/2017,8:30:00,16.49,2.39,7.95,9.87,101.79,2.35,2.7,1.24,12.25
10/18/2017,8:45:00,16.47,2.39,7.97,9.91,102.11,2.46,2.39,1.19,12.27
10/18/2017,9:00:00,16.47,2.38,7.98,9.93,102.4,2.35,2.54,1.19,12.22
10/18/2017,9:15:00,16.48,2.38,8.0,9.95,102.61,2.37,2.75,1.18,12.04
10/18/2017,9:30:00,16.5,2.38,8.01,10.0,103.18,2.27,2.5,1.14,12.16
10/18/2017,9:45:00,16.52,2.38,8.04,10.03,103.54,2.46,2.64,1.23,12.11
10/18/2017,10:00:00,16.52,2.37,8.06,10.09,104.09,2.41,2.39,1.19,12.11
10/18/2017,10:15:00,16.54,2.36,8.08,10.14,104.73,2.55,2.43,1.18,12.15
10/18/2017,10:30:00,16.58,2.36,8.11,10.21,105.48,2.48,2.34,1.3,12.27
10/18/2017,10:45:00,16.71,2.36,8.15,10.26,106.32,2.4,2.26,1.21,12.27
10/18/2017,11:00:00,16.71,2.36,8.17,10.31,106.86,2.53,1.73,1.11,12.22
10/18/2017,11:15:00,16.75,2.36,8.19,10.35,107.28,2.59,2.4,1.2,12.22
10/18/2017,11:30:00,16.73,2.36,8.21,10.4,107.81,2.4,2.48,1.24,12.18
10/18/2017,11:45:00,16.71,2.36,8.22,10.44,108.14,2.45,2.84,1.18,12.19
10/18/2017,12:00:00,16.76,2.37,8.17,10.34,107.2,2.34,2.4,1.16,12.19
10/18/2017,12:15:00,16.8,2.37,8.13,10.21,105.95,2.19,2.28,1.13,12.33
10/18/2017,12:30:00,16.91,2.37,8.16,10.28,106.96,2.32,2.44,1.07,12.4
10/18/2017,12:45:00,16.85,2.37,8.28,10.56,109.76,2.24,2.4,1.15,12.27
10/18/2017,13:00:00,16.98,2.37,8.27,10.6,110.47,2.42,2.07,1.14,12.28
10/18/2017,13:15:00,16.89,2.37,8.33,10.7,111.27,2.6,2.3,1.17,12.28
10/18/2017,13:30:00,16.89,2.37,8.35,10.77,111.96,2.53,2.52,1.14,12.16
10/18/2017,13:45:00,17.03,2.37,8.39,10.86,113.23,2.52,2.97,1.17,12.26
10/18/2017,14:00:00,17.46,2.37,8.31,10.6,111.54,2.0,2.12,1.08,12.25
10/18/2017,14:15:00,17.43,2.37,8.33,10.68,112.32,2.33,2.27,1.11,12.28
10/18/2017,14:30:00,17.56,2.37,8.34,10.68,112.64,2.09,2.16,1.07,12.19
10/18/2017,14:45:00,17.58,2.37,8.35,10.72,113.02,2.19,2.31,1.02,12.12
10/18/2017,15:00:00,17.64,2.37,8.38,10.77,113.74,2.18,2.25,1.05,12.27
10/18/2017,15:15:00,17.54,2.36,8.41,10.92,115.06,2.54,2.11,1.14,12.36
10/18/2017,15:30:00,17.66,2.37,8.43,10.95,115.65,2.26,2.52,1.1,12.37
10/18/2017,15:45:00,17.69,2.37,8.44,10.96,115.93,2.22,3.41,1.08,12.42
10/18/2017,16:00:00,17.68,2.37,8.44,10.99,116.14,2.26,2.38,1.14,12.28
10/18/2017,16:15:00,17.52,2.37,8.43,11.01,116.01,2.38,2.43,1.14,12.27
10/18/2017,16:30:00,17.38,2.37,8.41,10.96,115.09,2.53,2.61,1.18,12.36
10/18/2017,16:45:00,17.48,2.37,8.42,11.01,115.89,2.24,2.95,1.14,12.34
10/18/2017,17:00:00,17.28,2.36,8.38,10.92,114.51,2.43,2.68,1.19,12.35
10/18/2017,17:15:00,17.36,2.36,8.41,10.97,115.14,2.59,3.48,1.21,12.36
10/18/2017,17:30:00,17.25,2.36,8.35,10.91,114.27,2.45,3.27,1.18,12.02
10/18/2017,17:45:00,17.29,2.36,8.36,10.89,114.23,2.33,3.01,1.2,11.92
10/18/2017,18:00:00,17.28,2.36,8.37,10.9,114.21,2.32,3.23,1.24,11.9
10/18/2017,18:15:00,17.29,2.36,8.4,10.95,114.86,2.31,3.4,1.3,11.9
10/18/2017,18:30:00,17.19,2.36,8.35,10.85,113.54,2.68,5.18,1.46,11.9
10/18/2017,18:45:00,17.14,2.35,8.34,10.85,113.38,2.52,4.02,1.4,11.9
10/18/2017,19:00:00,17.08,2.35,8.29,10.78,112.56,2.35,3.75,1.34,11.91
10/18/2017,19:15:00,17.03,2.34,8.29,10.78,112.37,2.59,4.12,1.45,11.89
10/18/2017,19:30:00,16.98,2.33,8.29,10.76,112.04,2.84,3.85,1.36,11.88
10/18/2017,19:45:00,16.98,2.35,8.25,10.71,111.55,2.51,3.35,1.39,11.89
10/18/2017,20:00:00,17.0,2.35,8.27,10.69,111.44,2.59,3.44,1.37,11.86
10/18/2017,20:15:00,16.96,2.34,8.29,10.73,111.77,3.13,4.55,1.45,11.9
10/18/2017,20:30:00,16.94,2.33,8.3,10.73,111.63,2.38,4.58,1.31,11.91
10/18/2017,20:45:00,16.94,2.34,8.26,10.6,110.37,2.28,3.66,1.32,11.88
10/18/2017,21:00:00,16.93,2.34,8.25,10.52,109.51,2.15,5.48,1.53,11.88
10/18/2017,21:15:00,16.91,2.34,8.24,10.52,109.48,2.57,5.35,1.44,11.85
10/18/2017,21:30:00,16.89,2.34,8.26,10.62,110.48,2.71,3.82,1.29,11.86
10/18/2017,21:45:00,16.89,2.34,8.26,10.64,110.61,2.51,4.12,1.36,11.85
10/18/2017,22:00:00,16.88,2.34,8.27,10.64,110.55,2.52,3.44,1.29,11.84
10/18/2017,22:15:00,16.87,2.34,8.26,10.62,110.42,2.48,3.24,1.38,11.81
10/18/2017,22:30:00,16.85,2.34,8.25,10.62,110.37,2.36,3.74,1.35,11.84
10/18/2017,22:45:00,16.85,2.34,8.26,10.63,110.4,2.5,3.09,1.51,11.85
10/18/2017,23:00:00,16.83,2.34,8.25,10.61,110.21,2.69,3.83,1.52,11.85
10/18/2017,23:15:00,16.83,2.34,8.24,10.54,109.51,3.75,3.46,1.12,11.81
10/18/2017,23:30:00,16.82,2.34,8.21,10.48,108.85,2.69,4.81,1.32,11.84
10/18/2017,23:45:00,16.82,2.34,8.26,10.61,110.17,3.37,4.21,1.33,11.84
10/19/2017,0:00:00,16.8,2.34,8.25,10.6,109.99,2.27,4.29,1.25,11.82
10/19/2017,0:15:00,16.81,2.34,8.25,10.58,109.85,2.54,4.37,1.32,11.85
10/19/2017,0:30:00,16.8,2.34,8.24,10.59,109.92,2.77,4.13,1.3,11.83
10/19/2017,0:45:00,16.79,2.34,8.24,10.58,109.75,2.53,3.48,1.18,11.86
10/19/2017,1:00:00,16.77,2.34,8.23,10.57,109.61,2.72,3.12,1.07,11.83
10/19/2017,1:15:00,16.76,2.34,8.23,10.55,109.38,2.56,4.46,1.32,11.91
10/19/2017,1:30:00,16.77,2.34,8.22,10.55,109.38,2.75,3.1,1.3,11.82
10/19/2017,1:45:00,16.75,2.34,8.22,10.56,109.5,2.83,3.73,1.34,11.81
10/19/2017,2:00:00,16.75,2.34,8.22,10.56,109.45,2.58,3.84,1.33,11.81
10/19/2017,2:15:00,16.72,2.34,8.21,10.53,109.1,2.06,3.35,1.37,11.81
10/19/2017,2:30:00,16.72,2.34,8.19,10.47,108.51,2.17,4.12,1.48,11.8
10/19/2017,2:45:00,16.7,2.34,8.18,10.43,108.02,2.81,3.5,1.47,11.82
10/19/2017,3:00:00,16.68,2.34,8.18,10.43,107.95,2.32,3.92,1.27,11.78
10/19/2017,3:15:00,16.67,2.35,8.17,10.44,108.09,2.73,3.93,1.35,11.8
10/19/2017,3:30:00,16.66,2.35,8.19,10.44,108.03,2.61,4.09,1.46,11.84
10/19/2017,3:45:00,16.65,2.35,8.16,10.41,107.68,2.54,3.81,1.33,11.76
10/19/2017,4:00:00,16.62,2.35,8.17,10.43,107.82,2.38,3.43,1.56,11.82
10/19/2017,4:15:00,16.6,2.35,8.17,10.42,107.67,2.76,3.68,1.25,11.86
10/19/2017,4:30:00,16.58,2.34,8.16,10.43,107.71,2.65,3.46,1.38,11.8
10/19/2017,4:45:00,16.57,2.34,8.17,10.42,107.65,2.35,3.66,1.33,11.78
10/19/2017,5:00:00,16.55,2.34,8.14,10.36,106.93,2.49,4.25,1.34,11.84
10/19/2017,5:15:00,16.54,2.34,8.15,10.38,107.17,2.65,4.0,1.39,11.74
10/19/2017,5:30:00,16.53,2.35,8.13,10.35,106.86,2.43,5.12,1.26,11.75
10/19/2017,5:45:00,16.52,2.34,8.13,10.38,107.07,2.31,3.96,1.34,11.77
10/19/2017,6:00:00,16.5,2.35,8.11,10.31,106.38,2.57,3.79,1.41,11.75
10/19/2017,6:15:00,16.48,2.34,8.11,10.31,106.32,2.66,5.55,1.44,11.72
10/19/2017,6:30:00,16.46,2.34,8.12,10.34,106.58,2.46,3.99,1.31,11.77
10/19/2017,6:45:00,16.44,2.34,8.12,10.34,106.48,2.57,4.15,1.39,11.75
10/19/2017,7:00:00,16.42,2.34,8.1,10.3,106.1,2.34,4.51,1.4,11.74
10/19/2017,7:15:00,16.42,2.34,8.1,10.3,105.99,2.38,3.59,1.43,11.77
10/19/2017,7:30:00,16.4,2.34,8.1,10.29,105.94,2.24,4.22,1.32,11.75
10/19/2017,7:45:00,16.38,2.34,8.09,10.29,105.83,2.27,3.24,1.27,11.58
10/19/2017,8:00:00,16.38,2.34,8.09,10.29,105.85,2.74,3.69,1.34,11.73
10/19/2017,8:15:00,16.36,2.34,8.08,10.3,105.87,2.38,3.15,1.24,11.88
10/19/2017,8:30:00,16.38,2.34,8.1,10.33,106.23,2.7,3.08,1.21,12.15
10/19/2017,8:45:00,16.38,2.34,8.11,10.34,106.4,2.37,3.93,1.32,12.08
10/19/2017,9:00:00,16.39,2.34,8.12,10.38,106.79,2.37,3.03,1.29,12.16
10/19/2017,9:15:00,16.41,2.34,8.12,10.4,107.02,2.53,2.36,1.21,12.19
10/19/2017,9:30:00,16.45,2.35,8.14,10.43,107.47,2.45,2.89,1.17,12.27
10/19/2017,9:45:00,16.5,2.35,8.17,10.49,108.21,2.47,2.72,1.2,12.25
10/19/2017,10:00:00,16.54,2.35,8.19,10.53,108.69,2.42,2.6,1.2,12.25
10/19/2017,10:15:00,16.57,2.35,8.22,10.6,109.48,2.45,2.62,1.14,12.26
10/19/2017,10:30:00,16.61,2.35,8.22,10.61,109.66,2.29,2.5,1.13,12.18
10/19/2017,10:45:00,16.66,2.36,8.23,10.65,110.23,2.45,3.42,1.14,12.26
10/19/2017,11:00:00,16.69,2.36,8.24,10.67,110.52,2.43,2.63,1.2,12.28
10/19/2017,11:15:00,16.69,2.36,8.25,10.69,110.74,2.45,3.5,1.17,12.25
10/19/2017,11:30:00,16.73,2.36,8.26,10.73,111.21,2.54,2.64,1.17,12.27
10/19/2017,11:45:00,16.78,2.36,8.28,10.76,111.6,2.52,2.45,1.13,12.13
10/19/2017,12:00:00,16.78,2.36,8.3,10.83,112.31,2.43,2.52,1.16,12.28
10/19/2017,12:15:00,16.83,2.36,8.31,10.85,112.66,2.41,2.69,1.14,12.34
10/19/2017,12:30:00,16.81,2.36,8.33,10.89,113.08,2.5,2.52,1.18,12.25
10/19/2017,12:45:00,16.92,2.36,8.34,10.92,113.61,2.55,2.44,1.16,12.39
10/19/2017,13:00:00,16.92,2.36,8.38,11.03,114.8,2.68,2.73,1.2,12.27
10/19/2017,13:15:00,16.87,2.36,8.33,10.89,113.2,2.67,2.7,1.16,12.28
10/19/2017,13:30:00,17.0,2.36,8.36,10.97,114.37,2.49,2.52,1.12,12.33
10/19/2017,13:45:00,16.96,2.36,8.36,10.94,113.98,2.5,2.79,1.17,12.35
10/19/2017,14:00:00,16.91,2.36,8.35,10.93,113.75,2.46,2.38,1.22,12.35
10/19/2017,14:15:00,16.92,2.36,8.38,10.98,114.3,2.71,2.78,1.18,12.34
10/19/2017,14:30:00,17.03,2.35,8.41,11.1,115.73,2.54,2.53,1.16,12.36
10/19/2017,14:45:00,16.97,2.35,8.42,11.1,115.63,2.49,2.93,1.2,12.24
10/19/2017,15:00:00,17.03,2.36,8.42,11.15,116.3,2.4,2.87,1.17,12.38
10/19/2017,15:15:00,17.07,2.36,8.44,11.16,116.5,2.55,2.94,1.17,12.39
10/19/2017,15:30:00,17.09,2.36,8.46,11.24,117.33,2.46,2.48,1.17,12.36
10/19/2017,15:45:00,17.06,2.36,8.45,11.24,117.3,2.58,3.09,1.22,12.36
10/19/2017,16:00:00,17.05,2.36,8.45,11.26,117.51,2.54,3.25,1.2,12.38
10/19/2017,16:15:00,17.03,2.36,8.46,11.28,117.62,2.54,2.95,1.25,12.38
10/19/2017,16:30:00,17.02,2.36,8.46,11.28,117.64,2.52,3.35,1.22,12.33
10/19/2017,16:45:00,16.99,2.37,8.45,11.25,117.18,2.68,3.82,1.27,12.39
10/19/2017,17:00:00,16.97,2.37,8.42,11.17,116.39,2.67,3.46,1.26,12.25
10/19/2017,17:15:00,16.94,2.38,8.4,11.15,116.08,2.47,3.57,1.24,12.05
10/19/2017,17:30:00,16.93,2.38,8.4,11.13,115.8,2.52,4.17,1.27,11.92
10/19/2017,17:45:00,16.9,2.38,8.39,11.1,115.41,2.64,3.44,1.25,11.93
10/19/2017,18:00:00,16.87,2.38,8.37,11.04,114.77,2.6,3.22,1.28,11.93
10/19/2017,18:15:00,16.86,2.39,8.35,11.0,114.37,2.58,5.13,1.24,11.92
10/19/2017,18:30:00,16.81,2.38,8.34,10.96,113.72,2.73,4.01,1.27,11.91
10/19/2017,18:45:00,16.77,2.38,8.33,10.93,113.34,2.62,3.93,1.28,11.91
10/19/2017,19:00:00,16.78,2.38,8.33,10.91,113.22,2.73,3.99,1.28,11.91
10/19/2017,19:15:00,16.74,2.38,8.34,10.92,113.17,2.54,3.65,1.28,11.9
10/19/2017,19:30:00,16.75,2.38,8.33,10.91,113.13,2.54,4.48,1.24,11.91
10/19/2017,19:45:00,16.76,2.38,8.32,10.89,112.96,2.66,3.49,1.26,11.91
10/19/2017,20:00:00,16.74,2.38,8.33,10.9,112.99,2.61,4.16,1.3,11.91
10/19/2017,20:15:00,16.74,2.39,8.31,10.87,112.74,2.58,3.54,1.24,11.9
10/19/2017,20:30:00,16.73,2.39,8.32,10.87,112.64,2.61,4.04,1.26,11.9
10/19/2017,20:45:00,16.73,2.39,8.31,10.85,112.49,2.83,3.62,1.28,11.92
10/19/2017,21:00:00,16.71,2.39,8.31,10.85,112.36,2.59,3.37,1.25,11.9
10/19/2017,21:15:00,16.7,2.39,8.3,10.82,112.09,2.52,4.13,1.25,11.9
10/19/2017,21:30:00,16.68,2.39,8.29,10.79,111.71,2.61,3.27,1.28,11.89
10/19/2017,21:45:00,16.67,2.39,8.29,10.79,111.73,2.5,4.08,1.29,11.88
10/19/2017,22:00:00,16.66,2.39,8.29,10.78,111.56,2.68,3.8,1.26,11.91
